CRN,Course,WadeGPA,WadeInstrLast,WadeInstrFirst,ICESRating,ICESTA,Gender,Salary,Subject,GrayInstrFirst,Instructors
79419,251,NONE,,,NONE,,NONE,,ACE,,"C,Kim;H,Michelson;"
49101,251,3.55,michelson,h,NONE,,NONE,,ACE,,"H,Michelson;"
51724,254,3.58,herrera almanza,c,NONE,,NONE,,ACE,,"C,Herrera Almanza;"
78320,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;C,Valencia Rivamontan;"
78321,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;C,Valencia Rivamontan;"
78322,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;K,Wells;"
78323,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;K,Wells;"
78324,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;K,Wells;"
79410,255,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Skidmore;C,Valencia Rivamontan;"
49417,255,3.83,skidmore,m,NONE,,NONE,,ACE,,"M,Skidmore;"
72898,262,3.33,gundersen,l,NONE,,NONE,,ACE,,"L,Gundersen;"
72900,264,3.17,dall'erba,s,NONE,,NONE,,ACE,,"S,Dall'Erba;H,Yim;"
77284,270,3.06,taylor,r,NONE,,NONE,,ACE,,"B,Taylor;"
10044,293,NONE,,,NONE,,NONE,,ACE,,
10057,294,NONE,,,NONE,,NONE,,ACE,,
41379,295,NONE,,,NONE,,NONE,,ACE,,
72902,300,NONE,,,EXCELLENT,True,NONE,,ACE,,"R,Endres;F,Liu;"
72903,300,NONE,,,EXCELLENT,True,NONE,,ACE,,"R,Endres;F,Liu;"
73014,300,NONE,,,OUTSTANDING,True,NONE,,ACE,,"R,Endres;Y,Yamasaki;"
73015,300,NONE,,,OUTSTANDING,True,NONE,,ACE,,"R,Endres;Y,Yamasaki;"
72901,300,3.4,endres,r,EXCELLENT,False,NONE,,ACE,,"R,Endres;"
36772,310,3.25,endres,r,NONE,,NONE,,ACE,,"R,Endres;"
65658,321,NONE,,,NONE,,NONE,,ACE,,"C,Howell;"
70565,335,3.82,kalaitzandonake,m,EXCELLENT,False,NONE,,ACE,,"M,Kalaitzandonakes;"
65063,341,3.87,blumthal,m,NONE,,NONE,,ACE,,"M,Blumthal;"
65167,341,3.82,sandler,c,EXCELLENT,False,NONE,,ACE,,"C,Sandler;"
65064,341,3.59,elam,s,OUTSTANDING,False,NONE,,ACE,,"S,Elam;P,Fee;"
78155,341,3.87,slack,a,NONE,,NONE,,ACE,,"A,Slack;"
44207,341,3.84,helton,c,EXCELLENT,True,NONE,,ACE,,"C,Helton;"
53592,345,3.27,elmore,a,EXCELLENT,False,NONE,,ACE,,"A,Elmore;"
60156,346,3.55,breen,j,NONE,,NONE,,ACE,,"J,Breen;"
75104,360,3.7,mashange,g,EXCELLENT,False,NONE,,ACE,,"G,Mashange;"
75106,360,3.59,burnett,m,NONE,,NONE,,ACE,,"M,Burnett;"
10068,396,NONE,,,NONE,,NONE,,ACE,,
73653,398,NONE,,,EXCELLENT,False,NONE,,ACE,,"A,Elmore;"
66721,398,NONE,,,NONE,,NONE,,ACE,,"D,Sanchez;"
73629,398,NONE,,,NONE,,NONE,,ACE,,"P,McNamara;"
48924,406,3.3,endres,a,EXCELLENT,False,NONE,,ACE,,"B,Endres;"
48925,406,NONE,,,EXCELLENT,False,NONE,,ACE,,"B,Endres;"
78135,411,NONE,,,NONE,,NONE,,ACE,,"S,Janzen;"
62829,411,3.21,janzen,s,NONE,,NONE,,ACE,,"S,Janzen;"
79724,417,NONE,,,NONE,,NONE,,ACE,,"S,Dall'Erba;"
79702,417,NONE,,,NONE,,NONE,,ACE,,"S,Dall'Erba;"
70078,427,NONE,,,EXCELLENT,True,NONE,,ACE,,"M,Gerveni;S,Irwin;"
64899,427,3.25,irwin,s,EXCELLENT,True,NONE,,ACE,,"M,Gerveni;S,Irwin;"
43123,428,2.87,stoddard,p,EXCELLENT,False,NONE,,ACE,,"P,Stoddard;"
78578,431,3.43,blumthal,m,NONE,,NONE,,ACE,,"M,Blumthal;"
40970,435,NONE,,,NONE,,NONE,,ACE,,"J,Colussi;"
29710,435,3.74,colussi,j,NONE,,NONE,,ACE,,"J,Colussi;"
51727,444,3.33,elmore,a,EXCELLENT,False,NONE,,ACE,,"A,Elmore;"
51728,444,NONE,,,EXCELLENT,False,NONE,,ACE,,"A,Elmore;"
47126,445,3.7,allen,s,EXCELLENT,False,NONE,,ACE,,"S,Allen;T,Sigauke;"
56174,455,3.33,ridley,w,OUTSTANDING,False,NONE,,ACE,,"W,Ridley;"
73650,474,NONE,,,NONE,,NONE,,ACE,,"A,Lyons;"
73276,474,2.62,lyons,a,NONE,,NONE,,ACE,,"A,Lyons;"
36269,476,NONE,,,NONE,,NONE,,ACE,,"A,Lyons;"
36268,476,3,lyons,a,NONE,,NONE,,ACE,,"A,Lyons;"
66962,499,NONE,,,NONE,,NONE,,ACE,,"G,Hochman;"
66963,499,NONE,,,NONE,,NONE,,ACE,,"G,Hochman;"
54091,499,NONE,,,EXCELLENT,False,NONE,,ACE,,"C,Lemoine;"
29725,500,NONE,,,OUTSTANDING,False,NONE,,ACE,,"W,Ridley;"
29727,501,NONE,,,NONE,,NONE,,ACE,,"C,Nelson;"
79708,504,NONE,,,OUTSTANDING,False,NONE,,ACE,,"D,Bullock;"
56350,516,NONE,,,NONE,,NONE,,ACE,,"M,Skidmore;"
47370,520,NONE,,,OUTSTANDING,False,NONE,,ACE,,"M,Serra Devesa;"
43287,527,NONE,,,NONE,,NONE,,ACE,,"J,Janzen;"
79320,544,3.96,schnitkey,g,NONE,,NONE,,ACE,,"J,Colussi;G,Schnitkey;"
79321,545,3.95,paulson,n,EXCELLENT,False,NONE,,ACE,,"J,Colussi;N,Paulson;"
77574,557,NONE,,,NONE,,NONE,,ACE,,"S,Janzen;"
77573,559,NONE,,,EXCELLENT,False,NONE,,ACE,,"S,Janzen;"
62510,569,NONE,,,NONE,,NONE,,ACE,,"S,Janzen;"
10085,591,NONE,,,NONE,,NONE,,ACE,,
31425,592,NONE,,,NONE,,NONE,,ACE,,"G,Hochman;"
59238,592,NONE,,,NONE,,NONE,,ACE,,"N,Paulson;"
50740,592,NONE,,,NONE,,NONE,,ACE,,"N,Paulson;"
65581,592,NONE,,,EXCELLENT,False,NONE,,ACE,,"B,Endres;"
41807,594,NONE,,,NONE,,NONE,,ACE,,"J,Janzen;G,Mashange;"
59421,594,NONE,,,NONE,,NONE,,ACE,,"P,Goldsmith;"
50314,594,NONE,,,NONE,,NONE,,ACE,,"C,Herrera Almanza;S,Janzen;H,Michelson;W,Ridley;"
31428,594,NONE,,,NONE,,NONE,,ACE,,"S,Atallah;"
10089,599,NONE,,,NONE,,NONE,,ACE,,
61977,179,3.69,reid,d,NONE,,NONE,,ACES,,"D,Reid;"
61978,179,3.51,reid,d,NONE,,NONE,,ACES,,"D,Reid;"
11659,199,NONE,,,NONE,,NONE,,ACES,,"J,Smist;"
77534,199,NONE,,,NONE,,NONE,,ACES,,"J,Drasgow;"
10094,199,3.51,gregg,b,EXCELLENT,False,NONE,,ACES,,"B,Gregg;"
11769,295,NONE,,,NONE,,NONE,,ACES,,
10104,298,NONE,,,NONE,,NONE,,ACES,,
70879,298,NONE,,,EXCELLENT,False,NONE,,ACES,,"G,Ochs;"
29753,298,NONE,,,EXCELLENT,False,NONE,,ACES,,"T,Johnson;"
29741,299,NONE,,,NONE,,NONE,,ACES,,"A,Freter;"
72766,396,NONE,,,NONE,,NONE,,ACES,,"J,Emmert;"
79770,399,NONE,,,EXCELLENT,False,NONE,,ACES,,"A,Ball;"
61083,150,3.95,oshodi,a,EXCELLENT,False,NONE,,ADV,,"S,Hall;N,Oshodi;"
61084,150,3.84,goodreau,a,EXCELLENT,False,NONE,,ADV,,"A,Goodreau;S,Hall;"
77246,150,3.9,goodreau,a,EXCELLENT,False,NONE,,ADV,,"A,Goodreau;S,Hall;"
77249,150,3.97,khowaja,m,EXCELLENT,True,NONE,,ADV,,"S,Hall;M,Khowaja;"
77251,150,3.83,oshodi,a,EXCELLENT,False,NONE,,ADV,,"S,Hall;N,Oshodi;"
77253,150,3.93,chick,c,EXCELLENT,False,NONE,,ADV,,"C,Chick;S,Hall;"
77254,150,3.74,zhao,z,EXCELLENT,True,NONE,,ADV,,"S,Hall;M,Zhao;"
77256,150,3.83,zhao,z,EXCELLENT,True,NONE,,ADV,,"S,Hall;M,Zhao;"
61085,150,NONE,,,EXCELLENT,False,NONE,,ADV,,"S,Hall;"
61708,150,3.74,dong,x,EXCELLENT,False,NONE,,ADV,,"X,Dong;S,Hall;"
79997,150,3.92,chick,c,EXCELLENT,False,NONE,,ADV,,"C,Chick;S,Hall;"
79996,150,NONE,,,EXCELLENT,False,NONE,,ADV,,"S,Hall;"
78150,150,3.9,hall,s,EXCELLENT,False,NONE,,ADV,,"S,Hall;"
77054,175,3.67,chambers,j,NONE,,NONE,,ADV,,"J,Chambers;"
47622,199,NONE,,,NONE,,NONE,,ADV,,"S,Hall;"
77065,200,3.22,li,y,EXCELLENT,False,NONE,,ADV,,"Y,Li;H,Taneja;"
77092,200,3.38,li,y,EXCELLENT,False,NONE,,ADV,,"Y,Li;H,Taneja;"
77064,200,NONE,,,NONE,,NONE,,ADV,,"H,Taneja;"
78351,201,3.76,oh,s,NONE,,NONE,,ADV,,"S,Oh;"
78097,250,NONE,,,EXCELLENT,False,NONE,,ADV,,"K,Cook;J,Hitchon;"
78098,250,NONE,,,EXCELLENT,True,NONE,,ADV,,"J,Hitchon;A,Liu;"
78099,250,NONE,,,EXCELLENT,False,NONE,,ADV,,"J,Hitchon;H,Ji;"
78100,250,NONE,,,EXCELLENT,True,NONE,,ADV,,"J,Hitchon;A,Liu;"
78101,250,NONE,,,EXCELLENT,False,NONE,,ADV,,"J,Hitchon;H,Ji;"
78102,250,NONE,,,EXCELLENT,False,NONE,,ADV,,"K,Cook;J,Hitchon;"
78096,250,3.86,hitchon,j,EXCELLENT,False,NONE,,ADV,,"J,Hitchon;"
71553,270,3.39,clifton,d,NONE,,NONE,,ADV,,"D,Clifton;"
63619,281,2.81,rahman,n,NONE,,NONE,,ADV,,"N,Rahman;P,Vargas;"
69475,281,3.07,rahman,n,NONE,,NONE,,ADV,,"N,Rahman;P,Vargas;"
71431,281,3.31,paltaratskaya,v,NONE,,NONE,,ADV,,"V,Paltaratskaya;P,Vargas;"
71432,281,3.17,paltaratskaya,v,NONE,,NONE,,ADV,,"V,Paltaratskaya;P,Vargas;"
61086,281,NONE,,,NONE,,NONE,,ADV,,"P,Vargas;"
65174,284,3.61,lyerla,m,EXCELLENT,True,NONE,,ADV,,"M,Lyerla;L,Pierre;"
69335,284,3.6,lyerla,m,EXCELLENT,True,NONE,,ADV,,"M,Lyerla;L,Pierre;"
71433,284,3.54,sun,r,NONE,,NONE,,ADV,,"L,Pierre;R,Sun;"
71435,284,3.54,sun,r,NONE,,NONE,,ADV,,"L,Pierre;R,Sun;"
71437,284,3.69,dong,x,NONE,,NONE,,ADV,,"X,Dong;L,Pierre;"
62721,284,NONE,,,NONE,,NONE,,ADV,,"L,Pierre;"
78383,290,3.87,meron,s,EXCELLENT,False,NONE,,ADV,,"S,Meron;"
77644,301,3.77,wilson,c,NONE,,NONE,,ADV,,"C,Wilson;"
69167,305,3.83,yao,m,NONE,,NONE,,ADV,,"M,Yao;"
57971,310,3.76,yang,g,EXCELLENT,True,NONE,,ADV,,"G,Yang;"
77052,314,3.85,brown,k,EXCELLENT,False,NONE,,ADV,,"K,Brown;"
71554,320,3.78,clifton,d,NONE,,NONE,,ADV,,"D,Clifton;"
79610,333,NONE,,,NONE,,NONE,,ADV,,"S,Meron;"
57969,350,3.82,vance,a,NONE,,NONE,,ADV,,"A,Vance;"
78092,360,3.45,lin,c,EXCELLENT,True,NONE,,ADV,,"J,Lin;S,Park;"
78093,360,3.66,randolph,z,OUTSTANDING,True,NONE,,ADV,,"S,Park;Z,Randolph;"
78094,360,3.15,heo,s,NONE,,NONE,,ADV,,"S,Heo;S,Park;"
78095,360,3.28,heo,s,NONE,,NONE,,ADV,,"S,Heo;S,Park;"
79408,360,3.49,lin,c,EXCELLENT,True,NONE,,ADV,,"J,Lin;S,Park;"
78091,360,NONE,,,NONE,,NONE,,ADV,,"S,Park;"
71555,370,3.8,clifton,d,NONE,,NONE,,ADV,,"D,Clifton;"
61087,390,3.83,meron,s,EXCELLENT,False,NONE,,ADV,,"S,Meron;"
76385,392,NONE,,,NONE,,NONE,,ADV,,"S,Hall;M,Nelson;"
61088,393,3.73,wilson,c,NONE,,NONE,,ADV,,"C,Wilson;"
68375,396,NONE,,,NONE,,NONE,,ADV,,
10112,400,NONE,,,NONE,,NONE,,ADV,,
50465,400,NONE,,,NONE,,NONE,,ADV,,"H,Taneja;"
51297,410,3.58,wirtz,j,NONE,,NONE,,ADV,,"J,Wirtz;"
72947,410,3.6,wirtz,j,NONE,,NONE,,ADV,,"J,Wirtz;"
53466,452,NONE,,,EXCELLENT,False,NONE,,ADV,,"P,Sheldon;"
53225,452,NONE,,,EXCELLENT,False,NONE,,ADV,,"P,Sheldon;"
77066,480,3.94,su,l,NONE,,NONE,,ADV,,"L,Su;"
63554,483,3.41,wise,k,NONE,,NONE,,ADV,,"K,Wise;"
51300,483,3.89,sar,s,NONE,,NONE,,ADV,,"S,Sar;"
72933,483,3.43,taneja,h,NONE,,NONE,,ADV,,"H,Taneja;"
60179,490,NONE,,,NONE,,NONE,,ADV,,"S,Hall;M,Nelson;"
41798,491,3.82,peacock,m,OUTSTANDING,False,NONE,,ADV,,"M,Peacock;"
67892,492,NONE,,,NONE,,NONE,,ADV,,"L,Su;"
50839,495,NONE,,,NONE,,NONE,,ADV,,"D,Almanza;"
50823,495,NONE,,,NONE,,NONE,,ADV,,"D,Almanza;"
63495,495,NONE,,,NONE,,NONE,,ADV,,"D,Clifton;"
64824,496,NONE,,,NONE,,NONE,,ADV,,
62727,498,NONE,,,OUTSTANDING,False,NONE,,ADV,,"M,Peacock;"
64458,498,NONE,,,OUTSTANDING,False,NONE,,ADV,,"M,Peacock;"
64459,498,NONE,,,OUTSTANDING,False,NONE,,ADV,,"M,Peacock;"
29768,550,3.92,sar,s,EXCELLENT,False,NONE,,ADV,,"S,Sar;"
57980,580,3.73,wise,k,NONE,,NONE,,ADV,,"K,Wise;"
72995,581,3.7,vargas,p,NONE,,NONE,,ADV,,"P,Vargas;"
29771,587,3.86,oh,s,NONE,,NONE,,ADV,,"S,Oh;"
10116,590,NONE,,,NONE,,NONE,,ADV,,
42739,590,NONE,,,NONE,,NONE,,ADV,,"H,Taneja;"
31222,590,NONE,,,NONE,,NONE,,ADV,,"P,Vargas;"
60131,598,NONE,,,EXCELLENT,False,NONE,,ADV,,"M,Nelson;"
10120,599,NONE,,,NONE,,NONE,,ADV,,
46515,100,3.93,woodard,b,EXCELLENT,False,NONE,,AE,,"B,Woodard;"
46516,100,3.91,wroblewski,g,NONE,,NONE,,AE,,"E,Wroblewski;"
55762,100,3.95,chang,w,EXCELLENT,False,NONE,,AE,,"W,Chang;"
63909,100,3.91,hausman,m,NONE,,NONE,,AE,,"M,Hausman;"
73403,140,3.51,laystrom-woodar,j,NONE,,NONE,,AE,,"J,Laystrom-Woodard;"
73404,140,3.44,laystrom-woodar,j,NONE,,NONE,,AE,,"J,Laystrom-Woodard;"
78420,140,3.63,laystrom-woodar,j,NONE,,NONE,,AE,,"J,Laystrom-Woodard;"
10004,199,NONE,,,NONE,,NONE,,AE,,
67368,199,NONE,,,NONE,,NONE,,AE,,"J,Merret;"
71047,199,NONE,,,NONE,,NONE,,AE,,"L,Gerhold;"
55736,202,3.94,wroblewski,g,NONE,,NONE,,AE,,"E,Wroblewski;"
69757,298,NONE,,,NONE,,NONE,,AE,,"B,Woodard;"
64340,298,NONE,,,NONE,,NONE,,AE,,"E,Wroblewski;"
29785,311,3.54,villafane roca,l,NONE,,NONE,,AE,,"L,Villafane Roca;"
66643,312,3.53,stephani,k,NONE,,NONE,,AE,,"K,Stephani;"
29786,321,2.82,chang,w,NONE,,NONE,,AE,,"W,Chang;"
66645,323,3.09,lambros,j,EXCELLENT,False,NONE,,AE,,"J,Lambros;"
29788,352,3.26,eggl,s,NONE,,NONE,,AE,,"S,Eggl;"
66644,353,2.92,ornik,m,EXCELLENT,False,NONE,,AE,,"M,Ornik;"
77831,370,3.18,tran,h,NONE,,NONE,,AE,,"H,Tran;"
10012,395,NONE,,,NONE,,NONE,,AE,,
10015,396,NONE,,,NONE,,NONE,,AE,,
10008,397,NONE,,,NONE,,NONE,,AE,,
29794,402,3.43,woollands,r,NONE,,NONE,,AE,,"R,Woollands;"
77924,402,NONE,,,NONE,,NONE,,AE,,"R,Woollands;"
63683,402,NONE,,,NONE,,NONE,,AE,,"R,Woollands;"
29800,412,3.64,saxton-fox,t,NONE,,NONE,,AE,,"T,Saxton-Fox;"
62174,412,NONE,,,NONE,,NONE,,AE,,"T,Saxton-Fox;"
29803,416,NONE,,,NONE,,NONE,,AE,,"M,Clarke;"
76498,416,NONE,,,NONE,,NONE,,AE,,"M,Clarke;"
63684,416,NONE,,,NONE,,NONE,,AE,,"M,Clarke;"
36855,420,NONE,,,NONE,,NONE,,AE,,"H,Chew;"
62978,420,NONE,,,NONE,,NONE,,AE,,"H,Chew;"
59126,420,NONE,,,NONE,,NONE,,AE,,"H,Chew;"
29787,433,2.8,rovey,j,NONE,,NONE,,AE,,"J,Rovey;"
70915,433,NONE,,,NONE,,NONE,,AE,,"J,Rovey;"
63686,433,NONE,,,NONE,,NONE,,AE,,"J,Rovey;"
57765,442,2.73,merret,j,NONE,,NONE,,AE,,"J,Merret;"
57766,442,3.39,smart,j,NONE,,NONE,,AE,,"J,Smart;"
51603,451,NONE,,,OUTSTANDING,False,NONE,,AE,,"D,Bodony;"
63687,451,NONE,,,OUTSTANDING,False,NONE,,AE,,"D,Bodony;"
73419,452,NONE,,,NONE,,NONE,,AE,,"A,Vakakis;"
73428,452,NONE,,,NONE,,NONE,,AE,,"A,Vakakis;"
73568,452,NONE,,,NONE,,NONE,,AE,,"A,Vakakis;"
36451,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
58075,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
58079,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36452,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36453,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36454,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36455,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36457,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
79315,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
78240,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
71095,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
70718,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
65262,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36458,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
58080,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
64014,460,NONE,,,NONE,,NONE,,AE,,"G,Elliott;"
36450,460,3.73,elliott,g,NONE,,NONE,,AE,,"G,Elliott;"
78169,480,3.75,panerai,f,NONE,,NONE,,AE,,"F,Panerai;"
79993,480,NONE,,,NONE,,NONE,,AE,,"F,Panerai;"
78200,480,NONE,,,NONE,,NONE,,AE,,"F,Panerai;"
54489,482,NONE,,,NONE,,NONE,,AE,,"J,Fang;"
54490,482,NONE,,,NONE,,NONE,,AE,,"J,Xu;"
54491,482,NONE,,,NONE,,NONE,,AE,,
59292,482,NONE,,,NONE,,NONE,,AE,,"J,Xu;"
63487,482,NONE,,,NONE,,NONE,,AE,,"H,Lou;"
69206,482,NONE,,,NONE,,NONE,,AE,,"H,Lou;"
70611,482,NONE,,,NONE,,NONE,,AE,,
54488,482,NONE,,,NONE,,NONE,,AE,,"K,Driggs-Campbell;W,Yuan;"
80140,482,NONE,,,NONE,,NONE,,AE,,"K,Driggs-Campbell;W,Yuan;"
58056,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
58057,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
58058,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
58059,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
58060,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
58061,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
67446,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
70717,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
65949,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
79692,483,NONE,,,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
57767,483,3.96,bretl,t,EXCELLENT,False,NONE,,AE,,"T,Bretl;"
72131,485,NONE,,,OUTSTANDING,False,NONE,,AE,,"D,Levin Fliflet;"
77923,485,NONE,,,OUTSTANDING,False,NONE,,AE,,"D,Levin Fliflet;"
72132,485,NONE,,,OUTSTANDING,False,NONE,,AE,,"D,Levin Fliflet;"
10019,497,NONE,,,NONE,,NONE,,AE,,
39788,498,3.66,evrard,f,EXCELLENT,False,NONE,,AE,,"F,Evrard;"
65312,498,NONE,,,EXCELLENT,False,NONE,,AE,,"F,Evrard;"
50802,498,NONE,,,NONE,,NONE,,AE,,"D,Cooper;"
72133,498,NONE,,,NONE,,NONE,,AE,,"D,Cooper;"
72134,498,NONE,,,NONE,,NONE,,AE,,"P,Ansell;"
39791,498,3.66,ansell,p,NONE,,NONE,,AE,,"P,Ansell;"
60032,498,NONE,,,NONE,,NONE,,AE,,"P,Ansell;"
45598,498,NONE,,,NONE,,NONE,,AE,,"M,Hausman;"
41230,498,NONE,,,NONE,,NONE,,AE,,"M,Hausman;"
55227,498,3.87,ning,x,EXCELLENT,False,NONE,,AE,,"X,Ning;"
70584,498,NONE,,,EXCELLENT,False,NONE,,AE,,"X,Ning;"
29806,504,NONE,,,NONE,,NONE,,AE,,"C,Langbort;"
77867,504,NONE,,,NONE,,NONE,,AE,,"C,Langbort;"
63688,504,NONE,,,NONE,,NONE,,AE,,"C,Langbort;"
69770,512,3.32,panesi,m,NONE,,NONE,,AE,,"M,Panesi;"
69771,512,NONE,,,NONE,,NONE,,AE,,"M,Panesi;"
54326,529,NONE,,,NONE,,NONE,,AE,,"I,Chasiotis;"
60267,542,3.68,merret,j,NONE,,NONE,,AE,,"J,Merret;"
80097,542,NONE,,,NONE,,NONE,,AE,,"J,Merret;"
63704,542,NONE,,,NONE,,NONE,,AE,,"J,Merret;"
29808,590,NONE,,,NONE,,NONE,,AE,,"J,Russell;"
70304,590,NONE,,,NONE,,NONE,,AE,,"J,Russell;"
63964,590,NONE,,,NONE,,NONE,,AE,,"J,Russell;"
10021,597,NONE,,,NONE,,NONE,,AE,,
59193,598,NONE,,,EXCELLENT,False,NONE,,AE,,"H,Tsukamoto;"
55834,598,3.8,tsukamoto,h,EXCELLENT,False,NONE,,AE,,"H,Tsukamoto;"
42991,598,NONE,,,EXCELLENT,False,NONE,,AE,,"H,Tsukamoto;"
10024,599,NONE,,,NONE,,NONE,,AE,,
31223,102,NONE,,,EXCELLENT,True,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31224,102,NONE,,,EXCELLENT,True,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31226,111,NONE,,,OUTSTANDING,False,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31230,111,NONE,,,OUTSTANDING,False,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
64677,120,NONE,,,NONE,,NONE,,AFAS,,"E,Ashworth;A,Frey;J,Heidbreder;"
31236,221,NONE,,,NONE,,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
50669,221,NONE,,,NONE,,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31241,331,NONE,,,NONE,,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31243,341,NONE,,,NONE,,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
31245,341,NONE,,,NONE,,NONE,,AFAS,,"J,Bryant;P,Hill;A,Pompey;J,Scalzitti;J,Zinkl;"
49318,100,NONE,,,NONE,,NONE,,AFRO,,"E,McDuffie;"
49322,100,NONE,,,NONE,,NONE,,AFRO,,"E,McDuffie;"
29810,100,NONE,,,NONE,,NONE,,AFRO,,"E,McDuffie;"
47705,101,2.48,cha-jua,s,NONE,,NONE,,AFRO,,"S,Cha-Jua;"
47707,101,NONE,,,NONE,,NONE,,AFRO,,"S,Cha-Jua;"
36652,101,NONE,,,NONE,,NONE,,AFRO,,"S,Cha-Jua;"
57511,106,NONE,,,NONE,,NONE,,AFRO,,"C,Fennell;"
75548,132,NONE,,,NONE,,NONE,,AFRO,,"J,Balekita;J,Meyers;"
75549,132,NONE,,,NONE,,NONE,,AFRO,,"J,Meyers;C,Rensch;"
75550,132,NONE,,,NONE,,NONE,,AFRO,,"J,Balekita;J,Meyers;"
75551,132,NONE,,,NONE,,NONE,,AFRO,,"J,Meyers;C,Rensch;"
67122,132,3.46,meyers,j,NONE,,NONE,,AFRO,,"J,Meyers;"
40372,201,NONE,,,EXCELLENT,True,NONE,,AFRO,,"Q,Nie;"
40373,201,NONE,,,EXCELLENT,True,NONE,,AFRO,,"Q,Nie;"
40374,201,NONE,,,EXCELLENT,True,NONE,,AFRO,,"Q,Nie;"
40371,201,NONE,,,NONE,,NONE,,AFRO,,"C,Wong;"
79335,211,NONE,,,EXCELLENT,False,NONE,,AFRO,,"D,Long;"
39602,224,NONE,,,EXCELLENT,False,NONE,,AFRO,,"B,Smith;"
67172,227,NONE,,,OUTSTANDING,False,NONE,,AFRO,,"E,O'Byrn;"
70353,228,3.6,meyers,j,EXCELLENT,False,NONE,,AFRO,,"J,Meyers;"
55609,259,NONE,,,NONE,,NONE,,AFRO,,"C,Freeburg;"
62740,276,NONE,,,NONE,,NONE,,AFRO,,"K,Mumford;"
71410,281,NONE,,,NONE,,NONE,,AFRO,,"J,Polanski;Y,Ramirez;"
71414,281,NONE,,,NONE,,NONE,,AFRO,,"J,Polanski;Y,Ramirez;"
71418,281,NONE,,,NONE,,NONE,,AFRO,,"J,Polanski;Y,Ramirez;"
75270,281,NONE,,,EXCELLENT,True,NONE,,AFRO,,"L,Pederson;Y,Ramirez;"
75273,281,NONE,,,EXCELLENT,True,NONE,,AFRO,,"L,Pederson;Y,Ramirez;"
75276,281,NONE,,,EXCELLENT,True,NONE,,AFRO,,"L,Pederson;Y,Ramirez;"
70107,281,NONE,,,NONE,,NONE,,AFRO,,"Y,Ramirez;"
65001,310,NONE,,,OUTSTANDING,True,NONE,,AFRO,,"T,Moton;K,Velasco;"
33765,310,NONE,,,EXCELLENT,False,NONE,,AFRO,,"M,Galloway;T,Moton;"
77818,310,NONE,,,EXCELLENT,False,NONE,,AFRO,,"C,Getowicz;T,Moton;"
79696,310,NONE,,,EXCELLENT,True,NONE,,AFRO,,"T,Moton;V,Ruiz-Divas;"
